90	0
91	0
92	0
93	0
168	0
169	0
170	1
171	1
172	0
173	0
174	0
175	0
176	0
177	0
178	0
179	0
269	0
270	1
271	1
272	0
273	0
274	0
275	0
276	0
277	0
347	0
348	0
349	1
350	1
351	1
352	1
353	1
354	1
355	1
356	1
357	1
358	1
359	1
360	1
361	1
362	0
363	0
364	0
507	0
508	0
509	1
510	1
511	0
512	0
513	0
514	0
515	0
516	0
517	0
518	0
676	0
677	0
678	0
679	0
680	1
681	1
682	1
683	1
684	1
685	1
686	1
687	1
688	1
689	1
690	1
691	1
692	1
693	1
694	1
695	1
696	1
697	0
698	0
699	0
700	0
701	0
702	0
703	0
704	0
799	0
800	0
801	1
802	1
803	0
804	0
805	0
806	0
807	0
808	0
937	0
938	1
939	0
940	0
941	0
942	0
943	0
944	0
945	0
1120	0
1121	0
1122	1
1123	0
1124	0
1125	0
1126	0
1127	0
1128	0
1332	0
1333	0
1334	1
1335	1
1336	0
1337	0
1338	0
1339	0
1340	0
1486	0
1487	1
1488	1
1489	0
1490	0
1491	0
1492	0
1493	0
1617	0
1618	1
1619	1
1620	0
1621	0
1622	0
1623	0
1624	0
1766	0
1767	1
1768	0
1769	0
1770	0
1771	0
1772	0
1773	0
1774	0
1775	0
2080	0
2081	1
2082	1
2083	0
2084	0
2085	0
2086	0
2087	0
2088	0
2089	0
2353	0
2354	0
2355	1
2356	1
2357	1
2358	1
2359	1
2360	0
2361	0
2362	0
2363	0
2364	0
2365	0
2366	0
2419	0
2420	0
2421	0
2422	0
2423	0
2424	1
2425	1
2426	1
2427	0
2428	0
2429	0
2430	0
2431	0
2432	0
2433	0
2434	0
2516	0
2517	0
2518	0
2519	1
2520	1
2521	1
2522	0
2523	0
2524	0
2525	0
2526	0
2527	0
2528	0
2529	0
2637	0
2638	0
2639	1
2640	0
2641	0
2642	0
2643	0
2644	0
2645	0
3066	0
3067	1
3068	0
3069	0
3070	0
3235	0
3236	0
3237	0
3238	0
3239	0
3240	0
3464	0
3465	0
3466	1
3467	1
3468	1
3469	0
3470	0
3471	0
3472	0
3473	0
3537	0
3538	1
3539	1
3540	0
3541	0
3542	0
3543	0
3544	0
3722	0
3723	1
3724	1
3725	1
3726	0
3727	0
3728	0
3729	0
3730	0
3731	0
3953	0
3954	1
3955	1
3956	0
3957	0
3958	0
3959	0
3960	0
3961	0
3962	0
4195	0
4196	0
4197	1
4198	1
4199	1
4200	0
4201	0
4202	0
4203	0
4204	0
4205	0
4206	0
4540	0
4541	1
4542	1
4543	0
4544	0
4545	0
4546	0
4547	0
4737	0
4738	0
4739	1
4740	0
4741	0
4742	0
4743	0
4744	0
4745	0
4746	0
4823	0
4824	1
4825	1
4826	0
4827	0
4828	0
4829	0
4830	0
4831	0
4960	0
4961	1
4962	1
4963	0
4964	0
4965	0
4966	0
4967	0
5044	0
5045	0
5046	1
5047	0
5048	0
5049	0
5050	0
5051	0
5287	0
5288	1
5289	0
5290	0
5291	0
5292	0
5293	0
5386	0
5387	0
5388	1
5389	1
5390	1
5391	1
5392	0
5393	0
5394	0
5395	0
