62	1
63	1
64	1
65	1
66	1
67	1
68	1
69	1
70	1
196	1
197	1
198	1
199	1
200	1
201	1
202	1
203	1
204	1
406	1
407	1
408	1
409	1
410	1
411	1
412	1
413	1
598	1
599	1
600	1
601	1
602	1
603	1
604	1
684	1
685	1
686	1
687	1
688	1
689	1
690	1
966	1
967	1
968	1
969	1
970	1
971	1
972	1
1098	1
1099	1
1100	1
1101	1
1102	1
1103	1
1104	1
1105	1
1106	1
1270	1
1271	1
1272	1
1273	1
1274	1
1275	1
1276	1
1277	1
1329	1
1330	1
1331	1
1332	1
1333	1
1334	1
1335	1
1336	1
1337	1
1338	1
1516	1
1517	1
1518	1
1519	1
1520	1
1521	1
1522	1
1523	1
1524	1
1525	1
1637	1
1638	1
1639	1
1640	1
1641	1
1642	1
1643	1
1644	1
1835	1
1836	1
1837	1
1838	1
1839	1
1840	1
1961	1
1962	1
1963	1
1964	1
1965	1
1966	1
1967	1
2023	1
2024	1
2025	1
2026	1
2027	1
2028	1
2029	1
2030	1
2031	1
2032	1
2033	1
2034	1
2126	1
2127	1
2128	1
2129	1
2130	1
2131	1
2132	1
2226	1
2227	1
2228	1
2229	1
2230	1
2231	1
2232	1
2233	1
2234	1
2388	1
2389	1
2390	1
2391	1
2392	1
2393	1
2394	1
2395	1
2396	1
2397	1
2494	1
2495	1
2496	1
2497	1
2498	1
2499	1
2500	1
2501	1
2502	1
2503	1
2504	1
2703	1
2704	1
2705	1
2706	1
2707	1
2708	1
2709	1
2796	1
2797	1
2798	1
2799	1
2800	1
2801	1
2802	1
2825	1
2826	1
2827	1
2828	1
2829	1
2830	1
2831	1
2832	1
2833	1
2834	1
2835	1
2836	1
3023	1
3024	1
3025	1
3026	1
3027	1
3028	1
3029	1
3030	1
3031	1
3201	1
3202	1
3203	1
3204	1
3205	1
3206	1
3207	1
3208	1
3209	1
3220	1
3221	1
3222	1
3223	1
3224	1
3287	1
3288	1
3289	1
3290	1
3291	1
3292	1
3293	1
3294	1
3295	1
3303	1
3304	1
3305	1
3306	1
3307	1
3321	1
