155	1
156	1
157	1
158	1
159	1
160	1
161	1
162	1
241	1
242	1
243	1
244	1
245	1
246	1
247	1
248	1
331	1
332	1
333	1
334	1
335	1
336	1
337	1
338	1
339	1
463	1
464	1
465	1
466	1
467	1
468	1
469	1
470	1
471	1
472	1
473	1
474	1
674	1
675	1
676	1
677	1
678	1
679	1
680	1
681	1
682	1
683	1
897	1
898	1
899	1
900	1
901	1
902	1
903	1
904	1
1041	1
1042	1
1043	1
1044	1
1045	1
1046	1
1047	1
1048	1
1272	1
1273	1
1274	1
1275	1
1276	1
1277	1
1278	1
1279	1
1280	1
1426	1
1427	1
1428	1
1429	1
1559	1
1560	1
1561	1
1562	1
1563	1
1564	1
1565	1
1566	1
1567	1
1568	1
1719	1
1720	1
1721	1
1722	1
1723	1
1724	1
1725	1
1726	1
1727	1
1948	1
1949	1
1950	1
1951	1
1952	1
2194	1
2195	1
2196	1
2197	1
2198	1
2199	1
2200	1
2201	1
2202	1
2335	1
2336	1
2337	1
2338	1
2339	1
2340	1
2341	1
2342	1
2343	1
2344	1
2345	1
2493	1
2494	1
2495	1
2496	1
2497	1
2498	1
2499	1
2500	1
2501	1
2714	1
2715	1
2716	1
2717	1
2718	1
2890	1
2891	1
2892	1
2893	1
2894	1
2895	1
2896	1
2897	1
2898	1
2967	1
2968	1
2969	1
2970	1
2971	1
2972	1
2973	1
2974	1
2975	1
2976	1
2977	1
3051	1
3052	1
3053	1
3054	1
3055	1
3056	1
3057	1
3058	1
3059	1
3060	1
3061	1
3062	1
3063	1
3064	1
3065	1
3066	1
3067	1
3068	1
3069	1
3123	1
3124	1
3125	1
3126	1
3127	1
3128	1
3129	1
3130	1
3131	1
3132	1
3133	1
3134	1
3135	1
3136	1
3137	1
3138	1
3139	1
3140	1
3141	1
3142	1
3143	1
3382	1
3383	1
3384	1
3385	1
3386	1
3387	1
3388	1
3389	1
3390	1
3391	1
3392	1
3393	1
3714	1
3715	1
3716	1
3717	1
3718	1
3719	1
3720	1
3721	1
3821	1
3822	1
3823	1
3824	1
3825	1
3826	1
3827	1
3828	1
3829	1
3865	1
3866	1
3867	1
3868	1
3869	1
3870	1
3871	1
3872	1
3883	1
3884	1
3885	1
3886	1
3887	1
3888	1
3998	1
3999	1
4000	1
4001	1
4002	1
4003	1
4004	1
4005	1
4006	1
4154	1
4155	1
4156	1
4157	1
4158	1
4159	1
4160	1
4161	1
4409	1
4410	1
4411	1
4412	1
4413	1
4414	1
4415	1
4416	1
4417	1
4418	1
4617	1
4618	1
4619	1
4620	1
4621	1
4622	1
4623	1
4624	1
4625	1
4626	1
4865	1
4866	1
4867	1
4868	1
4869	1
4870	1
4871	1
4872	1
4873	1
4874	1
4875	1
4876	1
4877	1
4878	1
4879	1
4942	1
4943	1
4944	1
4945	1
4946	1
4947	1
4948	1
4949	1
4950	1
4951	1
4952	1
4953	1
4954	1
4956	1
5064	1
5065	1
5066	1
5067	1
5068	1
5069	1
5070	1
5071	1
5072	1
5073	1
5074	1
5075	1
5076	1
5077	1
5302	1
5303	1
5304	1
5305	1
5306	1
5307	1
5308	1
5309	1
5310	1
5311	1
5312	1
5619	1
5620	1
5621	1
5622	1
5623	1
5624	1
5625	1
5626	1
5627	1
5628	1
5736	1
5737	1
5738	1
5739	1
5740	1
5741	1
5742	1
5758	1
5759	1
5760	1
5761	1
5762	1
5763	1
5903	1
5904	1
5905	1
5906	1
5907	1
5908	1
5909	1
5910	1
5911	1
5912	1
6064	1
6065	1
6066	1
6067	1
6068	1
6069	1
6070	1
6071	1
6221	1
6222	1
6223	1
6224	1
6225	1
6226	1
6227	1
6228	1
6457	1
6458	1
6459	1
6460	1
6461	1
6462	1
6463	1
6464	1
6465	1
6581	1
6582	1
6583	1
6584	1
6585	1
6586	1
6587	1
6588	1
6589	1
6613	1
6614	1
6615	1
6616	1
6617	1
6618	1
6619	1
6620	1
6784	1
6785	1
6786	1
6787	1
6788	1
6789	1
6790	1
6791	1
6792	1
6793	1
6938	1
6939	1
6940	1
6941	1
6942	1
6943	1
6944	1
6945	1
6946	1
7029	1
7030	1
7031	1
7032	1
7033	1
7034	1
7035	1
7036	1
7037	1
7038	1
7039	1
7134	1
7135	1
7136	1
7137	1
7138	1
7139	1
7140	1
7218	1
7219	1
7220	1
7221	1
7222	1
7223	1
7224	1
7448	1
7449	1
7450	1
7451	1
7452	1
7453	1
7454	1
7455	1
7456	1
7583	1
7584	1
7585	1
7586	1
7587	1
7588	1
7589	1
7590	1
7591	1
7679	1
7680	1
7681	1
7682	1
7683	1
7684	1
7685	1
8089	1
8090	1
8091	1
8092	1
8093	1
8094	1
8095	1
8096	1
8103	1
8104	1
8105	1
8106	1
8107	1
8108	1
8109	1
8122	1
8123	1
8124	1
8125	1
